latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
37.45675,-121.65339,307.1,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,291.6,2.3,N
37.45747,-121.65771,304.5,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,290.5,2.3,N
37.4589,-121.6664,312.4,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,293.7,2,N
37.45962,-121.67081,308.8,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,291.6,0.9,N
37.46106,-121.67952,305.6,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,290.7,0.9,N
37.46177,-121.68382,307.6,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,292,0.9,N
37.46248,-121.68816,305.2,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,291.2,1,N
37.46462,-121.70112,309.2,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,293.3,1.8,N
37.45818,-121.66202,322.3,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,293.3,2,N
37.4622,-121.66557,316.2,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,294.8,2,N
37.46292,-121.66998,312.7,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,292.1,0.9,N
37.46364,-121.67435,303.8,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,290.1,0.9,N
37.46578,-121.68739,308,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,291.3,1,N
37.46005,-121.65258,345.1,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,295.8,2.3,N
37.46077,-121.65688,333.2,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,294.1,2.3,N
37.46148,-121.6612,336.3,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,295.6,2,N
37.46508,-121.66683,317.6,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,292.8,3.8,N
37.46581,-121.67123,309.7,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,292.7,1.2,N
37.46655,-121.67561,306.8,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,291.2,1.2,N
37.46221,-121.64952,320.4,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,292.4,5.3,N
37.46292,-121.65382,331.7,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,293.4,4.9,N
37.46363,-121.65813,338.5,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,295.6,4.9,N
37.46435,-121.66246,335.3,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,296,3.8,N
37.46985,-121.67479,313.9,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,293.8,1.2,N
37.47414,-121.70078,307.2,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,292.6,1.8,N
37.46552,-121.6487,342.1,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,296.9,5.3,N
37.46623,-121.65303,336.3,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,293.5,4.9,N
37.46694,-121.65732,356.7,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,300.4,4.9,N
37.46766,-121.66164,346.3,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,296,3.8,N
37.46838,-121.66599,341.1,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,299,3.8,N
37.46911,-121.67038,321.1,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,295.9,1.2,N
37.47388,-121.67838,315.5,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,293.8,1.2,N
37.47461,-121.68275,304,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,292.2,1.2,N
37.46882,-121.64788,323.6,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,292.9,2,N
37.47025,-121.65653,324.2,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,293.5,2.8,N
37.47096,-121.66084,367,0.39,0.36,2020-08-20,1000,N,VIIRS,h,2.0NRT,300.8,7.3,N
37.47168,-121.66516,353.9,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,298.1,7.3,N
37.47241,-121.66955,367,0.39,0.36,2020-08-20,1000,N,VIIRS,h,2.0NRT,303.1,8.8,N
37.47314,-121.67394,335.7,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,297.5,8.8,N
37.47791,-121.68191,304.8,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,291.5,1.2,N
37.47427,-121.66004,343.5,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,295.8,7.3,N
37.47498,-121.66436,354.7,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,298,7.3,N
37.4757,-121.6687,351.9,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,300.5,8.8,N
37.47643,-121.67309,353.3,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,300.8,8.8,N
37.47718,-121.67753,320.2,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,294.5,1.2,N
37.47686,-121.65495,343.7,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,296.2,5.1,N
37.47758,-121.65925,348.2,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,298.3,7.6,N
37.47829,-121.66355,353.6,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,299.1,7.6,N
37.4972,-121.50845,351.4,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,302.7,7.7,N
37.49793,-121.51283,317.6,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,292.5,7.7,N
37.49648,-121.50409,308.3,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,293.1,1.7,N
37.49391,-121.50932,347.6,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,291.9,7.7,N
37.49318,-121.50495,329.7,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,292,1.7,N
37.49245,-121.5006,303,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,290.5,1.7,N
37.48989,-121.50585,345.7,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,298.8,8.1,N
37.48915,-121.50148,321.9,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,295.3,8.1,N
37.48843,-121.4971,303.3,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,290.8,1.3,N
37.48659,-121.50676,351.8,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,303,8.1,N
37.48586,-121.50239,333.5,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,297.5,8.1,N
37.4833,-121.50763,324.7,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,293.2,3,N
37.48257,-121.50327,330.9,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,294,3,N
37.48402,-121.51199,305.5,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,292.6,1.6,N
37.47888,-121.52244,320.1,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,292.9,3.1,N
37.47816,-121.51808,305.8,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,292.4,1,N
37.47559,-121.52332,341.8,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,296.1,3.1,N
37.47486,-121.51894,311.9,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,293.1,1,N
37.47229,-121.5242,333.5,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,293,3.6,N
37.47011,-121.51113,332.6,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,293.5,2.3,N
37.47156,-121.51981,316.5,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,292.4,1.4,N
37.47083,-121.51544,310.1,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,291.1,1.4,N
37.46827,-121.52071,305.5,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,290.8,1.4,N
37.46754,-121.51633,316.8,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,292,1.4,N
37.46681,-121.51199,305.9,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,292.2,2.3,N
37.46424,-121.5172,317.5,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,292.2,1.2,N
37.46095,-121.5181,307.7,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,290.4,1.2,N
37.46022,-121.51374,301.6,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,290.7,1.2,N
37.45877,-121.50509,302.1,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,291.6,1.3,N
37.11947,-122.29852,334.9,0.38,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,325.1,41,N
37.12016,-122.3028,338.6,0.38,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,292.4,41,N
37.12345,-122.30198,347.4,0.38,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,318.6,41,N
37.12413,-122.30627,352.6,0.38,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,295.6,29.8,N
37.12673,-122.30118,354.5,0.38,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,310.5,10.8,N
37.12742,-122.30544,356,0.38,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,299.8,9.5,N
37.12811,-122.30973,332.5,0.38,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,290.4,9.5,N
37.13002,-122.30035,334.8,0.38,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,295,10.8,N
37.1307,-122.30465,353,0.38,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,297,9.5,N
37.13139,-122.30891,336.1,0.38,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,292.5,9.5,N
37.13459,-122.31006,313.7,0.38,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,289.9,2.4,N
37.13528,-122.31435,313,0.38,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,289,2.2,N
37.13322,-122.30149,330.5,0.38,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,293.8,6,N
37.1339,-122.30576,331,0.38,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,292.8,2.4,N
37.13857,-122.31354,314.3,0.38,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,290.6,2.2,N
37.13788,-122.30923,320,0.38,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,293.3,2.4,N
37.13926,-122.31782,333.1,0.38,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,291.4,2.2,N
37.14048,-122.30415,318.8,0.38,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,294.8,3.1,N
37.14117,-122.30843,316.1,0.38,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,296.3,3.1,N
37.14584,-122.3162,313.3,0.38,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,291.9,2.6,N
37.14515,-122.31193,324.5,0.38,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,295.7,2.6,N
37.14845,-122.31112,336.7,0.38,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,298.4,3.4,N
37.15174,-122.31032,331.1,0.38,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,300.1,3.4,N
37.15242,-122.31459,321.2,0.38,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,296.3,3.4,N
37.09195,-122.1493,348.5,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,303.2,11.4,N
37.08866,-122.15011,318.8,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,298.3,11.4,N
37.07829,-122.17047,332.8,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,299.1,4.8,N
37.07898,-122.17477,314.4,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,297.8,1.8,N
37.0757,-122.17561,337.8,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,300.9,4.4,N
37.075,-122.17131,339.9,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,300.2,4.8,N
37.0743,-122.16702,327.4,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,298.4,4.8,N
37.07291,-122.15842,340.6,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,300.3,8,N
37.07222,-122.15414,317.4,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,298.5,2.9,N
37.07171,-122.17213,325.9,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,300.4,4.8,N
37.07101,-122.16784,343.1,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,305.2,4.8,N
37.07032,-122.16355,355.2,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,306.9,8,N
37.06963,-122.15926,340.6,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,300.3,8,N
37.06892,-122.15497,335.1,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,300,2.9,N
37.06824,-122.1507,314,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,297.8,2.9,N
37.06842,-122.17296,349.4,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,304.3,9.5,N
37.06773,-122.16867,342.6,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,303.1,9.5,N
37.06703,-122.16437,351.8,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,301.9,5.4,N
37.06634,-122.1601,311.8,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,296.2,5.4,N
37.06495,-122.15153,317.5,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,296,2.1,N
37.06513,-122.17378,328.3,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,296.2,9.5,N
37.06444,-122.16949,354.3,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,301.6,9.5,N
37.06374,-122.1652,341.7,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,298.2,5.4,N
37.06166,-122.15236,321.7,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,296,2.1,N
37.06115,-122.17031,311.4,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,294.8,2.3,N
37.05249,-122.1591,325.2,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,293.8,1.8,N
37.05318,-122.16338,308.9,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,291.5,1.9,N
37.46204,-121.70627,322.4,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,295,2.7,N
37.45875,-121.7072,325.1,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,295.1,2.7,N
37.45804,-121.70283,333.2,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,296.4,2.9,N
37.44596,-121.22384,341.5,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,308.8,20.5,N
37.44521,-121.21942,322.1,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,297.2,20.5,N
37.45408,-121.2719,313.9,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,295.6,1.7,N
37.45152,-121.27724,320.1,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,296.8,2.4,N
37.45078,-121.27285,339.5,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,298.3,2.4,N
37.45004,-121.26844,328.1,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,296.9,1.9,N
37.44414,-121.23357,341.6,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,318.4,31.2,N
37.44339,-121.22913,353.6,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,317.2,31.2,N
37.44264,-121.2247,349.3,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,320.2,18.9,N
37.4493,-121.26402,319.7,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,295.9,1.9,N
37.44489,-121.238,310.8,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,295.8,16.4,N
37.44189,-121.22026,318.2,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,296.4,18.9,N
37.44674,-121.26941,326,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,296.4,1.9,N
37.44524,-121.26054,350.8,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,300.2,6,N
37.4445,-121.25619,340.6,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,297.9,6,N
37.44231,-121.24322,338.8,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,300.3,16.4,N
37.44157,-121.23885,349,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,313.2,16.4,N
37.44083,-121.23442,346.2,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,304,31.2,N
37.44007,-121.22998,367,0.39,0.36,2020-08-20,1000,N,VIIRS,h,2.0NRT,310.2,31.2,N
37.43932,-121.22553,356.2,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,310.4,18.9,N
37.43857,-121.22109,329.8,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,299.8,18.9,N
37.44748,-121.2738,307.8,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,296,2.4,N
37.44599,-121.26495,314.4,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,295.9,1.9,N
37.44305,-121.24757,306.8,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,295.1,1.1,N
37.44195,-121.26151,323.4,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,296.5,1.1,N
37.436,-121.22639,345,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,311.3,20.7,N
37.43524,-121.22191,355.1,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,315.4,20.7,N
37.43449,-121.21747,334.3,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,299.3,15.2,N
37.44418,-121.27472,311.4,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,296.1,1.4,N
37.4427,-121.26592,306.8,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,295.6,2.2,N
37.4412,-121.25713,307.2,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,296.1,1.1,N
37.43974,-121.24845,317.9,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,295.4,1.7,N
37.43826,-121.23969,313.2,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,298,2.4,N
37.43751,-121.23526,317.7,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,301.1,1.8,N
37.43675,-121.23083,314.2,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,299,1.8,N
37.43268,-121.2272,337.6,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,301.7,20.7,N
37.43193,-121.22277,367,0.39,0.36,2020-08-20,1000,N,VIIRS,h,2.0NRT,320.8,20.7,N
37.43117,-121.21833,342.3,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,312.4,15.2,N
37.44088,-121.27568,317.6,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,295.8,1.4,N
37.43865,-121.26247,309.2,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,295.7,1.1,N
37.43791,-121.25811,310.2,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,295.4,1.1,N
37.43717,-121.25372,315.3,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,295,1.7,N
37.43343,-121.23165,318.4,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,298.6,1.8,N
37.42861,-121.22362,348.9,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,309.9,4.9,N
37.42785,-121.21916,356.2,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,309,8.8,N
37.43011,-121.23248,308,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,297.3,1.8,N
37.42936,-121.22804,316.4,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,299.4,4.9,N
37.4271,-121.21475,317.5,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,295.2,8.8,N
37.42605,-121.22894,320.1,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,296.4,4.9,N
37.42529,-121.22452,321.4,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,296.7,4.9,N
37.42904,-121.2466,306.8,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,294.9,1.3,N
37.42454,-121.22007,311.1,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,294.5,8.8,N
37.39888,-121.28495,307.5,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,296.2,1.2,N
37.39557,-121.28583,310.3,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,296,1.2,N
37.36155,-121.20715,312.4,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,294.9,1,N
37.35972,-121.21683,329.7,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,295.5,2.1,N
37.35824,-121.20807,323.8,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,296.4,3.4,N
37.36047,-121.22127,311.7,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,294.4,3,N
37.35716,-121.22218,339.7,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,297.5,3,N
37.35641,-121.21777,325.6,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,296.3,2.1,N
37.35493,-121.20901,337.7,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,297.6,3.4,N
37.35567,-121.21335,309.5,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,294.5,2.1,N
37.3546,-121.2275,321.2,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,295.4,2,N
37.35386,-121.22313,320.7,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,296.1,2,N
37.35311,-121.21871,322.1,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,296.7,1.8,N
37.35236,-121.21426,327.6,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,296.2,1.8,N
37.35161,-121.20988,348.6,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,298.6,3.1,N
37.35129,-121.22844,333.4,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,297.1,2,N
37.34904,-121.21518,326.1,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,296.1,1.8,N
37.3483,-121.21078,328.2,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,296.4,3.1,N
37.35203,-121.23283,306.5,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,294.6,0.9,N
37.35055,-121.22405,315.1,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,295.9,2,N
37.3498,-121.21964,309.8,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,295.5,1.8,N
37.34756,-121.20639,313.6,0.39,0.37,2020-08-20,1000,N,VIIRS,n,2.0NRT,295.2,3.1,N
37.34873,-121.23374,336.6,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,297.4,2.9,N
37.34799,-121.22939,307.3,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,295.3,1.9,N
37.34499,-121.21165,318.2,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,295.8,1.2,N
37.34424,-121.20725,312.8,0.39,0.37,2020-08-20,1000,N,VIIRS,n,2.0NRT,295.6,1.2,N
37.34542,-121.23466,320.8,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,295.6,2.9,N
37.47521,-121.33578,345.2,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,299.4,9.5,N
37.47446,-121.33131,336.9,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,299.4,9.5,N
37.47371,-121.32687,343.7,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,304.1,25.4,N
37.47297,-121.32248,349.6,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,304.4,25.4,N
37.47416,-121.35007,349.1,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,298.3,14.2,N
37.47341,-121.34563,347.3,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,314.7,25.4,N
37.47266,-121.34116,356.1,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,307.9,25.4,N
37.47191,-121.33669,343.9,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,302.4,9.5,N
37.47116,-121.33223,367,0.39,0.36,2020-08-20,1000,N,VIIRS,h,2.0NRT,309.4,9.5,N
37.47041,-121.32782,342.9,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,311.4,25.4,N
37.46967,-121.32339,348.2,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,307.8,25.4,N
37.46893,-121.31898,311.4,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,298.4,3.4,N
37.47086,-121.35098,355.9,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,300.5,7.6,N
37.47011,-121.34653,367,0.39,0.36,2020-08-20,1000,N,VIIRS,h,2.0NRT,302.5,13.7,N
37.46936,-121.34209,354.9,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,311.2,13.7,N
37.46862,-121.33765,367,0.39,0.36,2020-08-20,1000,N,VIIRS,h,2.0NRT,310.9,16.3,N
37.46786,-121.33319,367,0.39,0.36,2020-08-20,1000,N,VIIRS,h,2.0NRT,307.8,16.3,N
37.46711,-121.32875,355,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,312.6,25.3,N
37.46637,-121.32431,356.5,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,309.1,25.3,N
37.46562,-121.31984,367,0.39,0.36,2020-08-20,1000,N,VIIRS,h,2.0NRT,341.4,42.5,N
37.46487,-121.31538,329.2,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,297.9,42.5,N
37.47159,-121.35538,315.4,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,293.7,7.6,N
37.46681,-121.34747,320.4,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,295,13.7,N
37.46607,-121.34305,328.8,0.39,0.36,2020-08-20,1000,N,VIIRS,n,2.0NRT,296.6,13.7,N
