latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
37.37852,-121.58306,305.1,0.7,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,289.4,2.5,N
37.37804,-121.55769,307,0.7,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,291.3,1.7,N
37.37053,-121.5275,314.5,0.69,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,289.4,3.1,N
37.3636,-121.52695,304.6,0.69,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,290.6,3.1,N
37.34368,-121.57407,299.1,0.7,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,288,0.8,N
37.33675,-121.57454,300.6,0.7,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,288.6,0.8,N
37.33618,-121.54152,310.7,0.69,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,288.9,3.8,N
37.33605,-121.53403,300.1,0.69,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,288.9,3.6,N
37.32968,-121.56635,307.1,0.7,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,289.7,1.8,N
37.32954,-121.5582,300.7,0.7,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,289.4,1.8,N
37.3294,-121.55009,301.3,0.7,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,289,3.5,N
37.32913,-121.53434,307.3,0.69,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,288.1,1.3,N
37.32898,-121.52567,300.3,0.69,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,289.5,1.3,N
37.32275,-121.56649,307.9,0.7,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,289.6,1.8,N
37.32262,-121.55876,314.2,0.7,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,288.7,1.8,N
37.32222,-121.53462,307.1,0.69,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,287.9,1.3,N
37.32207,-121.52586,301,0.69,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,290.2,1.3,N
37.31581,-121.56571,326.3,0.7,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,291.6,8.3,N
37.31568,-121.5583,325,0.7,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,291,8.3,N
37.31556,-121.55092,339.7,0.7,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,289.5,5.6,N
37.31603,-121.57924,317.2,0.7,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,293,4.7,N
37.30907,-121.57789,311.1,0.7,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,290.8,4.7,N
37.30863,-121.5504,314.7,0.7,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,289.2,5.6,N
37.30201,-121.56949,309.2,0.7,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,290.3,2,N
37.32333,-121.56402,312.5,0.7,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,289.9,6.7,N
37.32316,-121.55625,309.2,0.7,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,287.8,4.2,N
37.32298,-121.54827,296.6,0.69,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,286.2,4.2,N
37.32281,-121.54032,296.4,0.69,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,284.3,2.5,N
37.32262,-121.53181,306.2,0.69,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,288.7,2.5,N
37.31639,-121.56338,332.3,0.7,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,292.1,6.7,N
37.31623,-121.55602,323.2,0.7,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,290,4.2,N
37.31606,-121.54848,333.7,0.69,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,289.1,4.2,N
37.31682,-121.5834,319.7,0.7,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,292,4.5,N
37.31669,-121.5773,312.6,0.7,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,292.4,4.5,N
37.30973,-121.57594,319.4,0.7,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,291.5,7.2,N
37.30958,-121.56906,315,0.7,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,292.1,3.7,N
37.30928,-121.55511,305.4,0.7,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,290.4,1.7,N
37.30913,-121.5481,311,0.69,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,288.1,1.7,N
37.30261,-121.56726,310.3,0.7,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,290.9,3.7,N
37.50322,-121.66473,324.9,0.71,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,293.3,7.3,N
37.50312,-121.65823,367,0.71,0.75,2020-08-21,0848,1,VIIRS,h,2.0NRT,295.6,10.7,N
37.50303,-121.65145,327.9,0.71,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,292.8,10.7,N
37.49613,-121.6562,321.9,0.71,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,293.1,13.5,N
37.49603,-121.64807,367,0.71,0.75,2020-08-21,0848,1,VIIRS,h,2.0NRT,295.3,13.5,N
37.49632,-121.66964,301.8,0.71,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,291.4,3.5,N
37.49623,-121.66354,309.1,0.71,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,292.1,3.5,N
37.48914,-121.65411,333.9,0.71,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,294.1,13.5,N
37.48904,-121.64632,356.2,0.71,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,296.7,13.5,N
37.48925,-121.66198,314.2,0.71,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,292.2,3.5,N
37.48228,-121.66198,321.4,0.71,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,291.2,7.5,N
37.48216,-121.65269,330.8,0.71,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,293.5,4.4,N
37.48207,-121.64549,322.2,0.71,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,292.4,4.4,N
37.47521,-121.65384,304.8,0.71,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,290.8,4.4,N
37.47511,-121.64597,308.9,0.71,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,292.2,4.4,N
37.50444,-121.66234,324.8,0.71,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,293.5,9.5,N
37.50432,-121.65571,351.4,0.71,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,295,9.5,N
37.50456,-121.66839,313.5,0.71,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,292.6,2.6,N
37.5042,-121.64944,302.5,0.71,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,291.7,10.1,N
37.49746,-121.66124,320.6,0.71,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,292.9,9.5,N
37.49731,-121.6536,329.7,0.71,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,293,9.5,N
37.49717,-121.64589,367,0.71,0.75,2020-08-21,0848,1,VIIRS,h,2.0NRT,296.7,10.1,N
37.49757,-121.66756,304.3,0.71,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,291.5,2.6,N
37.49031,-121.65134,344.5,0.71,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,295.4,8.3,N
37.49017,-121.64389,367,0.71,0.75,2020-08-21,0848,1,VIIRS,h,2.0NRT,297.8,11.3,N
37.4906,-121.66703,304.3,0.71,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,291.3,2.8,N
37.49046,-121.65927,316,0.71,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,292.7,8.3,N
37.48347,-121.65823,330.3,0.71,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,291.6,8.3,N
37.48332,-121.64995,327.1,0.71,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,293.1,8.3,N
37.4832,-121.64302,324.9,0.71,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,292.5,11.3,N
37.48364,-121.66768,302.2,0.71,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,290.4,2.8,N
37.47636,-121.65011,307.3,0.71,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,291.6,4.4,N
37.47624,-121.64317,313.8,0.71,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,293,3.7,N
37.4693,-121.64407,302.3,0.71,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,291.4,3.7,N
37.51036,-121.67683,311.1,0.71,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,291.9,3.4,N
37.50347,-121.68299,300.8,0.71,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,290.5,3.4,N
37.50338,-121.67638,305.5,0.71,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,291.6,3.4,N
37.5033,-121.67062,313.2,0.71,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,292.1,7.3,N
37.51178,-121.68144,328.2,0.71,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,293.2,9.6,N
37.50479,-121.68038,302.8,0.71,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,291.5,2.8,N
37.50467,-121.6743,312.3,0.71,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,292.4,2.6,N
37.49768,-121.67345,302.4,0.71,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,290.8,2.6,N
37.29276,-121.42953,351.9,0.68,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,294.6,8.5,N
37.29272,-121.42131,320.1,0.68,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,293.3,7.5,N
37.29291,-121.43339,346.8,0.68,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,293.3,14.1,N
37.1983,-121.23605,310.8,0.67,0.73,2020-08-21,0848,1,VIIRS,n,2.0NRT,292.6,2.5,N
37.19847,-121.24307,303.3,0.67,0.73,2020-08-21,0848,1,VIIRS,n,2.0NRT,292.3,2.5,N
37.19793,-121.22105,343.9,0.66,0.73,2020-08-21,0848,1,VIIRS,n,2.0NRT,296,11.9,N
37.19812,-121.22873,324.7,0.67,0.73,2020-08-21,0848,1,VIIRS,n,2.0NRT,294.8,11.9,N
37.20514,-121.23721,306.7,0.67,0.73,2020-08-21,0848,1,VIIRS,n,2.0NRT,293.4,3.4,N
37.20481,-121.22398,353.5,0.66,0.73,2020-08-21,0848,1,VIIRS,n,2.0NRT,296.7,9.5,N
37.20498,-121.23071,320.8,0.67,0.73,2020-08-21,0848,1,VIIRS,n,2.0NRT,294.5,9.5,N
37.19976,-121.23936,305.9,0.67,0.73,2020-08-21,0848,1,VIIRS,n,2.0NRT,292.5,4.1,N
37.19949,-121.22508,330.7,0.67,0.73,2020-08-21,0848,1,VIIRS,n,2.0NRT,294.7,18.7,N
37.19963,-121.23241,321,0.67,0.73,2020-08-21,0848,1,VIIRS,n,2.0NRT,294,4.1,N
37.21334,-121.23608,307.5,0.67,0.73,2020-08-21,0848,1,VIIRS,n,2.0NRT,293.7,4.3,N
37.24638,-121.1871,338.4,0.66,0.73,2020-08-21,0848,1,VIIRS,n,2.0NRT,295.2,3.6,N
37.23958,-121.18713,312.4,0.66,0.73,2020-08-21,0848,1,VIIRS,n,2.0NRT,293.7,3.6,N
36.60098,-121.69003,335.5,0.7,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,290.1,7.8,N
36.60081,-121.68097,299.5,0.7,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,289.1,3.5,N
37.20147,-121.36842,303.9,0.68,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,293.1,5.9,N
37.20165,-121.37648,310.9,0.68,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,293.8,7,N
37.20184,-121.38424,316.4,0.68,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,292.2,7,N
37.20869,-121.38372,311.5,0.68,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,292.7,5.1,N
37.20886,-121.39081,310.1,0.68,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,292.1,7.6,N
37.21555,-121.38326,306.5,0.68,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,292.9,5.1,N
37.21621,-121.41103,312.2,0.68,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,293.4,10.3,N
37.21572,-121.39045,330.7,0.68,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,294.5,7.6,N
37.21589,-121.39764,335.2,0.68,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,294.8,7.6,N
37.21605,-121.40446,350.1,0.68,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,296,10.3,N
37.20238,-121.38022,319.9,0.68,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,293.4,9.2,N
37.20937,-121.38704,317.6,0.68,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,293.1,7.3,N
37.21623,-121.38657,313.3,0.68,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,293.2,5.7,N
37.21637,-121.39381,335.4,0.68,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,294,5.7,N
37.2165,-121.40083,336.8,0.68,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,295.2,10.7,N
37.21662,-121.40755,346.7,0.68,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,294.5,10.7,N
37.2231,-121.3864,316.7,0.68,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,294,5.7,N
37.22324,-121.39371,317.3,0.68,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,294.6,5.7,N
37.22337,-121.40075,311.7,0.68,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,294.2,10.7,N
37.22351,-121.40781,331.3,0.68,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,295.8,10.7,N
37.22363,-121.41454,367,0.68,0.74,2020-08-21,0848,1,VIIRS,h,2.0NRT,300.8,47.3,N
37.22968,-121.37152,306.1,0.68,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,293,2.1,N
37.22983,-121.37888,304.8,0.68,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,293.2,2.1,N
37.22996,-121.38599,309.9,0.68,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,293.8,2.5,N
37.23011,-121.3939,311.4,0.68,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,293.7,2.5,N
37.23026,-121.40153,311.9,0.68,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,294.3,3.3,N
37.2304,-121.40865,310.2,0.68,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,294.6,3.3,N
37.23053,-121.41533,343.9,0.68,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,298.4,14.1,N
37.23638,-121.36299,310.3,0.68,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,293.6,6,N
37.23651,-121.36954,307.5,0.68,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,293.4,2.1,N
37.23666,-121.37702,307,0.68,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,294.1,2.1,N
37.23679,-121.38358,307.1,0.68,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,294.1,2.5,N
37.23692,-121.3905,306.1,0.68,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,293.6,2.5,N
37.23711,-121.40002,307.2,0.68,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,294.1,3.3,N
37.23727,-121.40857,307.2,0.68,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,293.9,3.3,N
37.23742,-121.41612,314.9,0.68,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,294.4,14.1,N
37.2443,-121.41605,304.7,0.68,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,292.9,4.8,N
37.17171,-121.26627,302.8,0.67,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,292,4.4,N
37.17142,-121.25313,367,0.67,0.73,2020-08-21,0848,1,VIIRS,h,2.0NRT,296.9,14.2,N
37.17157,-121.25991,333.7,0.67,0.73,2020-08-21,0848,1,VIIRS,n,2.0NRT,293.8,14.2,N
37.17842,-121.26096,310.3,0.67,0.73,2020-08-21,0848,1,VIIRS,n,2.0NRT,292.6,11.8,N
37.17809,-121.24677,349.7,0.67,0.73,2020-08-21,0848,1,VIIRS,n,2.0NRT,295.4,20.9,N
37.17826,-121.2541,348.8,0.67,0.73,2020-08-21,0848,1,VIIRS,n,2.0NRT,294.4,11.8,N
37.19151,-121.23748,309.2,0.67,0.73,2020-08-21,0848,1,VIIRS,n,2.0NRT,292.8,2.5,N
36.60163,-121.69063,333.8,0.7,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,290.3,5.3,N
37.21149,-121.21854,312.4,0.66,0.73,2020-08-21,0848,1,VIIRS,n,2.0NRT,294.8,14.7,N
37.21185,-121.23288,316.1,0.67,0.73,2020-08-21,0848,1,VIIRS,n,2.0NRT,294.4,9.5,N
37.21202,-121.23949,305.8,0.67,0.73,2020-08-21,0848,1,VIIRS,n,2.0NRT,293.9,3.4,N
37.21168,-121.22585,324.2,0.66,0.73,2020-08-21,0848,1,VIIRS,n,2.0NRT,295.3,9.5,N
37.20607,-121.21354,312,0.66,0.73,2020-08-21,0848,1,VIIRS,n,2.0NRT,294.7,18.6,N
37.20621,-121.22063,367,0.66,0.73,2020-08-21,0848,1,VIIRS,h,2.0NRT,299,18.7,N
37.20635,-121.22747,330.6,0.67,0.73,2020-08-21,0848,1,VIIRS,n,2.0NRT,295.3,18.7,N
37.21305,-121.22189,305.7,0.66,0.73,2020-08-21,0848,1,VIIRS,n,2.0NRT,294.2,2.9,N
37.2132,-121.22913,319.9,0.67,0.73,2020-08-21,0848,1,VIIRS,n,2.0NRT,294.5,2.9,N
37.23972,-121.19386,305.2,0.66,0.73,2020-08-21,0848,1,VIIRS,n,2.0NRT,293,3.6,N
37.24655,-121.19451,309.3,0.66,0.73,2020-08-21,0848,1,VIIRS,n,2.0NRT,293.1,3.6,N
37.14111,-122.334,305,0.76,0.77,2020-08-21,0848,1,VIIRS,n,2.0NRT,288.7,1.6,N
37.14839,-122.34241,299.9,0.77,0.77,2020-08-21,0848,1,VIIRS,n,2.0NRT,287.9,1.6,N
37.19169,-121.24482,309.2,0.67,0.73,2020-08-21,0848,1,VIIRS,n,2.0NRT,292.5,2.5,N
37.19188,-121.25253,309.4,0.67,0.73,2020-08-21,0848,1,VIIRS,n,2.0NRT,292.4,3.9,N
37.19114,-121.22199,342.4,0.66,0.73,2020-08-21,0848,1,VIIRS,n,2.0NRT,294.1,11.9,N
37.19133,-121.22975,321.7,0.67,0.73,2020-08-21,0848,1,VIIRS,n,2.0NRT,293,11.9,N
37.17266,-121.24953,338.5,0.67,0.73,2020-08-21,0848,1,VIIRS,n,2.0NRT,294.3,14.4,N
37.17279,-121.25662,367,0.67,0.73,2020-08-21,0848,1,VIIRS,h,2.0NRT,295.2,14.4,N
37.1729,-121.26318,322.5,0.67,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,292.5,6.6,N
37.17962,-121.2574,317.2,0.67,0.73,2020-08-21,0848,1,VIIRS,n,2.0NRT,292.8,14.4,N
37.17974,-121.26395,303,0.67,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,292.1,6.6,N
37.1795,-121.25039,367,0.67,0.73,2020-08-21,0848,1,VIIRS,h,2.0NRT,296.3,14.4,N
37.18631,-121.2499,305.3,0.67,0.73,2020-08-21,0848,1,VIIRS,n,2.0NRT,292.3,1.5,N
37.60454,-121.51172,313.7,0.69,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,293.7,2.5,N
37.59779,-121.52337,321.8,0.7,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,293.7,2.9,N
37.59769,-121.51644,308.2,0.69,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,293.5,2.9,N
37.60483,-121.51165,313.7,0.69,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,294.2,3.1,N
37.59814,-121.52322,321.7,0.69,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,293.2,7,N
37.598,-121.51633,308.4,0.69,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,293.4,3.1,N
37.19282,-121.23276,312.2,0.67,0.73,2020-08-21,0848,1,VIIRS,n,2.0NRT,292.8,4.3,N
37.19296,-121.24026,313.4,0.67,0.73,2020-08-21,0848,1,VIIRS,n,2.0NRT,292.9,4.3,N
37.1931,-121.24777,304.4,0.67,0.73,2020-08-21,0848,1,VIIRS,n,2.0NRT,292,1.5,N
37.03514,-122.10622,308.6,0.74,0.76,2020-08-21,0848,1,VIIRS,n,2.0NRT,290.8,4.8,N
37.05689,-122.13591,313.9,0.75,0.77,2020-08-21,0848,1,VIIRS,n,2.0NRT,290.8,3,N
37.07084,-122.11792,318.1,0.74,0.76,2020-08-21,0848,1,VIIRS,n,2.0NRT,293,9.1,N
37.07095,-122.12476,346.8,0.75,0.77,2020-08-21,0848,1,VIIRS,n,2.0NRT,294.2,9.1,N
37.07795,-122.11873,318.6,0.74,0.76,2020-08-21,0848,1,VIIRS,n,2.0NRT,293.8,3.9,N
37.07806,-122.1253,307.8,0.75,0.77,2020-08-21,0848,1,VIIRS,n,2.0NRT,293,3.9,N
37.08527,-122.1318,304.7,0.75,0.77,2020-08-21,0848,1,VIIRS,n,2.0NRT,293.2,3.4,N
37.06738,-122.12045,327.9,0.75,0.77,2020-08-21,0848,1,VIIRS,n,2.0NRT,292.8,7.6,N
37.06746,-122.12858,329.4,0.75,0.77,2020-08-21,0848,1,VIIRS,n,2.0NRT,291.4,6,N
37.07449,-122.12091,319.5,0.75,0.77,2020-08-21,0848,1,VIIRS,n,2.0NRT,293.9,7.6,N
37.07456,-122.12782,305.6,0.75,0.77,2020-08-21,0848,1,VIIRS,n,2.0NRT,293.3,6,N
37.19325,-121.25569,302.9,0.67,0.73,2020-08-21,0848,1,VIIRS,n,2.0NRT,292.4,1.5,N
37.19267,-121.22486,340.9,0.67,0.73,2020-08-21,0848,1,VIIRS,n,2.0NRT,294.4,14.7,N
37.24445,-121.42347,305.6,0.68,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,293.2,4.8,N
37.24471,-121.43724,313.6,0.68,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,292.5,8.7,N
37.24458,-121.43028,321.8,0.68,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,294.4,8.7,N
37.25146,-121.43041,338.2,0.68,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,295.9,8.7,N
37.25161,-121.43743,367,0.68,0.74,2020-08-21,0848,1,VIIRS,h,2.0NRT,294.8,8.7,N
37.25834,-121.42981,311.1,0.68,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,293.4,5.6,N
37.25849,-121.43714,343.7,0.68,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,294.2,5.6,N
37.26519,-121.42826,313.8,0.68,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,293.1,5.6,N
37.26536,-121.4365,327.5,0.68,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,292.7,5.6,N
37.26543,-121.4389,311,0.68,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,292.2,5.2,N
37.26532,-121.43134,326.4,0.68,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,293.7,7.1,N
37.3012,-121.5006,351.5,0.69,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,293.3,8,N
37.30792,-121.4921,307.5,0.69,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,293.6,8.4,N
37.30809,-121.49966,323.4,0.69,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,293.5,8,N
37.30827,-121.50809,328.1,0.69,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,290.3,8,N
37.31481,-121.49157,305.7,0.69,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,293.6,3.5,N
37.31498,-121.49899,310.8,0.69,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,293.4,2.2,N
37.31516,-121.50756,309.3,0.69,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,290.7,2.2,N
37.32172,-121.49178,303.6,0.69,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,292.3,3.5,N
37.32189,-121.49919,304.2,0.69,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,291.7,2.2,N
37.32207,-121.50722,305.5,0.69,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,290.7,2.2,N
37.32225,-121.51518,301.5,0.69,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,289.2,3.9,N
37.30095,-121.50312,354.9,0.69,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,292.9,12.4,N
37.30772,-121.49444,313.3,0.69,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,293.9,3.6,N
37.30799,-121.51091,318.1,0.69,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,289,3.4,N
37.30785,-121.50234,327.8,0.69,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,293.3,3.6,N
37.31461,-121.49377,307.3,0.69,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,293.5,3.6,N
37.31475,-121.50163,310.9,0.69,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,293.3,3.6,N
37.31489,-121.51038,306.9,0.69,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,289.6,3.4,N
37.32152,-121.49397,304.5,0.69,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,292.7,2.4,N
37.32165,-121.50163,304.1,0.69,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,291.5,2.4,N
37.3218,-121.50979,305.6,0.69,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,290.7,2.4,N
37.32193,-121.51767,300.6,0.69,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,288.9,2.4,N
37.35652,-121.51841,305.2,0.69,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,291.2,4.8,N
37.0816,-122.12167,312,0.75,0.77,2020-08-21,0848,1,VIIRS,n,2.0NRT,293,4.4,N
37.08167,-122.12785,304.3,0.75,0.77,2020-08-21,0848,1,VIIRS,n,2.0NRT,293,5.4,N
37.32141,-121.47815,301.3,0.69,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,289.9,1.6,N
37.32129,-121.48039,306.2,0.69,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,290.7,2.6,N
37.32819,-121.48019,311.7,0.69,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,290.5,2.6,N
37.34103,-121.42839,309.2,0.68,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,290.6,1.8,N
37.34122,-121.43844,299.9,0.69,0.74,2020-08-21,0848,1,VIIRS,n,2.0NRT,289.3,1.8,N
37.45543,-121.64774,305.8,0.71,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,290.1,1.6,N
37.45562,-121.659,304.4,0.71,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,288.8,2.1,N
37.46235,-121.64515,303.7,0.71,0.75,2020-08-21,0848,1,VIIRS,n,2.0NRT,290.4,1.6,N
